0.150000,0.094000,-0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,-0.000000,-0.150000,-0.094000,0.000000,0.000000,0.000000,0.200000,0.150500,0.044000,0.200000,0.150500,-0.044000,0.200000,-0.150500,0.044000,0.200000,-0.150500,-0.044000,0.200000
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.000034,0.000000,0.200000,0.150534,0.044000,0.199999,0.150534,-0.044000,0.199999,-0.150466,0.044000,0.200001,-0.150466,-0.044000,0.200001
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.000136,0.000001,0.200000,0.150636,0.044001,0.199996,0.150636,-0.043999,0.199997,-0.150364,0.044001,0.200003,-0.150364,-0.043999,0.200004
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.000306,0.000001,0.200000,0.150806,0.044001,0.199992,0.150806,-0.043999,0.199993,-0.150194,0.044001,0.200007,-0.150194,-0.043999,0.200008
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.000544,0.000002,0.200000,0.151044,0.044002,0.199986,0.151045,-0.043998,0.199988,-0.149956,0.044002,0.200012,-0.149955,-0.043998,0.200014
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.000853,0.000003,0.200000,0.151353,0.044003,0.199978,0.151353,-0.043997,0.199981,-0.149647,0.044003,0.200019,-0.149647,-0.043997,0.200022
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.001231,0.000005,0.200000,0.151731,0.044005,0.199969,0.151731,-0.043995,0.199973,-0.149269,0.044004,0.200027,-0.149269,-0.043996,0.200031
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.001681,0.000006,0.200000,0.152181,0.044006,0.199958,0.152181,-0.043994,0.199963,-0.148819,0.044005,0.200036,-0.148819,-0.043995,0.200041
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.002202,0.000006,0.200000,0.152702,0.044007,0.199945,0.152702,-0.043993,0.199952,-0.148298,0.044006,0.200047,-0.148298,-0.043994,0.200054
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.150000,0.094000,0.000000,-0.150000,-0.094000,0.000000,0.002796,0.000007,0.200000,0.153296,0.044007,0.199931,0.153296,-0.043993,0.199939,-0.147704,0.044006,0.200060,-0.147703,-0.043994,0.200068
