0.150000,0.094000,-0.000000,0.150000,-0.094000,-0.000000,-0.149999,0.094000,0.000050,-0.149999,-0.094000,0.000050,0.000000,0.000000,0.199999,0.150240,0.044000,0.191153,0.150240,-0.044000,0.191153,-0.150240,0.044000,0.208845,-0.150240,-0.044000,0.208845
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.149111,0.094000,0.045632,-0.149111,-0.094000,0.045632,-0.000000,-0.000000,0.197792,0.149858,0.044000,0.183904,0.149858,-0.044000,0.183904,-0.149858,0.044000,0.211680,-0.149858,-0.044000,0.211680
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.148197,0.094000,0.065139,-0.148197,-0.094000,0.065139,-0.000127,-0.000000,0.195398,0.149266,0.044000,0.177175,0.149266,-0.044000,0.177175,-0.149520,0.044000,0.213622,-0.149520,-0.044000,0.213622
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.149241,0.094000,0.080104,-0.149241,-0.094000,0.080104,-0.000571,-0.000000,0.193542,0.148410,0.044000,0.172213,0.148410,-0.044000,0.172213,-0.149552,0.044000,0.214871,-0.149552,-0.044000,0.214871
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.152121,0.094000,0.089906,-0.152121,-0.094000,0.089906,-0.001354,-0.000000,0.192202,0.147338,0.044000,0.168943,0.147338,-0.044000,0.168943,-0.150046,0.044000,0.215461,-0.150046,-0.044000,0.215461
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.156289,0.094000,0.093496,-0.156289,-0.094000,0.093496,-0.002391,-0.000000,0.191449,0.146214,0.044000,0.167640,0.146214,-0.044000,0.167640,-0.150996,0.044000,0.215259,-0.150996,-0.044000,0.215259
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.161557,0.094000,0.090477,-0.161557,-0.094000,0.090477,-0.003622,-0.000000,0.191302,0.145130,0.044000,0.168434,0.145130,-0.044000,0.168434,-0.152375,0.044000,0.214170,-0.152375,-0.044000,0.214170
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.167885,0.094000,0.081159,-0.167885,-0.094000,0.081159,-0.005055,-0.000000,0.191721,0.144047,0.044000,0.171255,0.144047,-0.044000,0.171255,-0.154157,0.044000,0.212188,-0.154157,-0.044000,0.212188
0.150000,0.094000,0.000000,0.150000,-0.094000,0.000000,-0.175314,0.094000,0.066559,-0.175314,-0.094000,0.066559,-0.006751,-0.000000,0.192648,0.142815,0.044000,0.175912,0.142815,-0.044000,0.175912,-0.156318,0.044000,0.209385,-0.156318,-0.044000,0.209385
0.149998,0.094000,0.000006,0.149998,-0.094000,0.000006,-0.183834,0.094000,0.048402,-0.183834,-0.094000,0.048402,-0.008599,-0.000000,0.193324,0.141392,0.044000,0.180953,0.141392,-0.044000,0.180953,-0.158590,0.044000,0.205696,-0.158590,-0.044000,0.205696
0.147747,0.094000,0.005533,0.147747,-0.094000,0.005533,-0.187951,0.094000,0.029123,-0.187951,-0.094000,0.029123,-0.010447,-0.000000,0.193019,0.139840,0.044000,0.185023,0.139840,-0.044000,0.185023,-0.160734,0.044000,0.201015,-0.160734,-0.044000,0.201015
