0.0000,0.5208,0.0000,0.0000,0.5208,0.0000,0.0055,0.4702,0.1831,0.0591,0.3923,0.3873,0.0740,0.4056,0.5259,0.0441,0.4340,0.6908,0.0911,0.3710,0.3420,0.1319,0.3022,0.3452,0.1027,0.2398,0.2097,0.0556,0.0944,0.1185,0.0441,0.0238,0.1101,0.0081,0.3723,0.3642,-0.0305,0.3136,0.4025,-0.0764,0.2120,0.2992,-0.0165,0.0486,0.3363,0.0142,0.0091,0.3881,0.0349,0.4511,-0.0754,0.0679,0.3121,-0.0033,0.0408,0.2888,-0.1797,0.0317,0.1899,-0.2222,-0.0601,0.4575,-0.0643,-0.0750,0.3354,0.0381,-0.0646,0.2814,-0.1333,-0.0659,0.1734,-0.1334,-0.0077,0.5240,-0.0682,0.0896,0.4908,-0.1300,0.2029,0.4619,-0.1573
0.0033,0.5226,0.0738,0.0033,0.5226,0.0738,0.0131,0.4674,0.2553,0.0610,0.3944,0.4628,0.0787,0.4159,0.6000,0.0558,0.4528,0.7643,0.0962,0.3744,0.4192,0.1412,0.3087,0.4269,0.1012,0.2232,0.3078,0.0684,0.0980,0.1856,0.0550,0.0391,0.1463,0.0122,0.3715,0.4376,-0.0272,0.3090,0.4684,-0.0703,0.2274,0.3476,-0.0145,0.0584,0.3453,0.0155,0.0111,0.3905,0.0416,0.4475,0.0057,0.0798,0.3184,0.0922,0.0517,0.2899,-0.0833,0.0436,0.1853,-0.1091,-0.0536,0.4513,0.0153,-0.0656,0.3419,0.1315,-0.0550,0.2611,-0.0291,-0.0559,0.1543,-0.0136,-0.0038,0.5191,0.0055,0.0928,0.4906,-0.0597,0.2069,0.4721,-0.0921
0.0059,0.5239,0.1448,0.0059,0.5239,0.1448,0.0245,0.4668,0.3251,0.0646,0.4010,0.5366,0.0863,0.4311,0.6716,0.0632,0.4762,0.8338,0.1025,0.3810,0.4953,0.1496,0.3175,0.5074,0.1104,0.2256,0.3929,0.0700,0.0959,0.2778,0.0478,0.0553,0.2227,0.0178,0.3758,0.5098,-0.0219,0.3110,0.5347,-0.0610,0.2416,0.4052,-0.0138,0.0750,0.3638,0.0140,0.0170,0.3962,0.0479,0.4424,0.0870,0.0917,0.3263,0.1880,0.0636,0.2877,0.0144,0.0549,0.1806,0.0035,-0.0475,0.4438,0.0950,-0.0561,0.3478,0.2227,-0.0471,0.2378,0.0805,-0.0462,0.1342,0.1112,0.0001,0.5117,0.0774,0.0962,0.4883,0.0095,0.2095,0.4803,-0.0291
0.0092,0.5213,0.2147,0.0092,0.5213,0.2147,0.0346,0.4707,0.3960,0.0693,0.4108,0.6102,0.0939,0.4485,0.7428,0.0678,0.4977,0.9034,0.1089,0.3907,0.5707,0.1587,0.3309,0.5893,0.1263,0.2465,0.4672,0.0646,0.0986,0.3896,0.0377,0.0699,0.3293,0.0240,0.3839,0.5825,-0.0158,0.3182,0.6051,-0.0486,0.2498,0.4734,-0.0153,0.0921,0.3979,0.0119,0.0258,0.4041,0.0542,0.4344,0.1679,0.1028,0.3340,0.2826,0.0749,0.2813,0.1128,0.0662,0.1737,0.1166,-0.0414,0.4342,0.1745,-0.0465,0.3516,0.3114,-0.0401,0.2142,0.1952,-0.0358,0.1160,0.2399,0.0047,0.5007,0.1492,0.0998,0.4821,0.0784,0.2109,0.4835,0.0331
0.0136,0.5161,0.2830,0.0136,0.5161,0.2830,0.0443,0.4745,0.4659,0.0748,0.4224,0.6827,0.1011,0.4674,0.8126,0.0721,0.5184,0.9722,0.1155,0.4014,0.6448,0.1664,0.3458,0.6718,0.1478,0.2733,0.5395,0.0649,0.1170,0.5199,0.0331,0.0870,0.4627,0.0305,0.3940,0.6550,-0.0096,0.3287,0.6780,-0.0304,0.2509,0.5491,-0.0144,0.1068,0.4458,0.0087,0.0412,0.4272,0.0612,0.4252,0.2479,0.1126,0.3426,0.3749,0.0857,0.2713,0.2118,0.0778,0.1651,0.2299,-0.0345,0.4237,0.2531,-0.0359,0.3525,0.3963,-0.0334,0.1934,0.3122,-0.0250,0.1005,0.3666,0.0107,0.4876,0.2205,0.1039,0.4736,0.1463,0.2114,0.4828,0.0938
0.0186,0.5097,0.3501,0.0186,0.5097,0.3501,0.0550,0.4776,0.5338,0.0813,0.4350,0.7533,0.1099,0.4873,0.8799,0.0793,0.5343,1.0404,0.1229,0.4126,0.7171,0.1732,0.3612,0.7521,0.1676,0.2941,0.6158,0.0759,0.1458,0.6519,0.0328,0.1089,0.6075,0.0377,0.4053,0.7259,-0.0017,0.3400,0.7503,-0.0085,0.2478,0.6297,-0.0088,0.1194,0.5064,0.0074,0.0596,0.4697,0.0681,0.4165,0.3254,0.1176,0.3522,0.4633,0.0955,0.2576,0.3118,0.0886,0.1545,0.3433,-0.0276,0.4140,0.3288,-0.0228,0.3501,0.4754,-0.0265,0.1770,0.4260,-0.0112,0.0882,0.4856,0.0174,0.4750,0.2908,0.1073,0.4659,0.2118,0.2096,0.4811,0.1509
0.0245,0.5009,0.4171,0.0245,0.5009,0.4171,0.0682,0.4789,0.6006,0.0887,0.4464,0.8224,0.1202,0.5054,0.9454,0.0882,0.5458,1.1074,0.1314,0.4226,0.7884,0.1807,0.3750,0.8297,0.1835,0.3034,0.6956,0.0896,0.1750,0.7755,0.0383,0.1314,0.7500,0.0460,0.4152,0.7953,0.0071,0.3506,0.8221,-0.0172,0.2667,0.6978,0.0073,0.1276,0.5894,0.0216,0.0809,0.5365,0.0755,0.4068,0.4000,0.1229,0.3623,0.5463,0.1042,0.2410,0.4145,0.0978,0.1427,0.4588,-0.0202,0.4032,0.4019,-0.0084,0.3443,0.5502,-0.0134,0.1657,0.5284,0.0030,0.0755,0.5855,0.0248,0.4619,0.3604,0.1100,0.4555,0.2761,0.2057,0.4718,0.2057
0.0309,0.4899,0.4843,0.0309,0.4899,0.4843,0.0766,0.4738,0.6680,0.0971,0.4534,0.8912,0.1294,0.5181,1.0110,0.0965,0.5552,1.1736,0.1396,0.4277,0.8585,0.1888,0.3847,0.9048,0.1982,0.3038,0.7765,0.1060,0.2027,0.8904,0.0508,0.1565,0.8888,0.0542,0.4208,0.8658,0.0148,0.3590,0.8978,-0.0312,0.2832,0.7743,0.0165,0.1366,0.6854,0.0437,0.1056,0.6264,0.0830,0.3957,0.4713,0.1256,0.3666,0.6227,0.1123,0.2201,0.5189,0.1049,0.1291,0.5765,-0.0127,0.3913,0.4727,0.0056,0.3299,0.6194,0.0040,0.1501,0.6112,0.0190,0.0558,0.6617,0.0319,0.4487,0.4292,0.1103,0.4429,0.3385,0.1979,0.4562,0.2576
0.0375,0.4775,0.5524,0.0375,0.4775,0.5524,0.0827,0.4649,0.7365,0.1061,0.4577,0.9603,0.1364,0.5261,1.0786,0.1029,0.5664,1.2404,0.1479,0.4296,0.9287,0.1976,0.3910,0.9782,0.2082,0.2944,0.8613,0.1208,0.2259,1.0004,0.0710,0.1788,1.0225,0.0626,0.4242,0.9374,0.0220,0.3674,0.9766,-0.0356,0.3017,0.8522,0.0399,0.1506,0.7960,0.0707,0.1293,0.7345,0.0905,0.3839,0.5390,0.1281,0.3617,0.6929,0.1186,0.1962,0.6229,0.1112,0.1140,0.6926,-0.0051,0.3785,0.5405,0.0181,0.3080,0.6822,0.0206,0.1286,0.6670,0.0359,0.0323,0.7134,0.0389,0.4366,0.4972,0.1096,0.4271,0.4007,0.1882,0.4337,0.3102
0.0439,0.4656,0.6203,0.0439,0.4656,0.6203,0.0885,0.4520,0.8045,0.1151,0.4604,1.0279,0.1433,0.5311,1.1453,0.1097,0.5741,1.3064,0.1557,0.4290,0.9978,0.2058,0.3943,1.0497,0.2157,0.2810,0.9489,0.1366,0.2424,1.1036,0.0933,0.2030,1.1456,0.0704,0.4264,1.0081,0.0291,0.3760,1.0546,-0.0364,0.3161,0.9312,0.0601,0.1674,0.9158,0.0978,0.1526,0.8562,0.0971,0.3726,0.6037,0.1323,0.3494,0.7581,0.1228,0.1721,0.7288,0.1142,0.0968,0.8058,0.0015,0.3670,0.6051,0.0252,0.2766,0.7350,0.0341,0.1001,0.7006,0.0514,0.0001,0.7376,0.0454,0.4266,0.5638,0.1080,0.4122,0.4624,0.1776,0.4089,0.3647
