1.312407,0.198636,1.610077,0.225481,0.318434,1.306430,-0.586777,0.346635,1.297643,0.845019,0.438109,-0.013374,0.395994,0.070237,0.126538,-0.715871,0.515630,0.050894,-0.373810,0.231776,-0.004850
1.365443,0.199610,1.604232,0.274163,0.317794,1.299947,-0.537907,0.347923,1.291558,0.848559,0.438287,-0.013843,0.494467,0.056239,0.129517,-0.587404,0.510585,0.050614,-0.370150,0.231728,-0.005367
1.420151,0.202971,1.599238,0.322683,0.317189,1.294676,-0.486655,0.352129,1.285824,0.854543,0.441007,-0.014515,0.598586,0.047053,0.129119,-0.455989,0.506561,0.056183,-0.364436,0.234749,-0.005810
1.476234,0.209025,1.595633,0.371211,0.316638,1.291733,-0.432808,0.359076,1.280820,0.862247,0.446844,-0.015385,0.708379,0.042778,0.126502,-0.327391,0.505217,0.068111,-0.356949,0.240685,-0.005948
1.531761,0.214884,1.593688,0.420032,0.316035,1.291834,-0.378495,0.364950,1.277039,0.869341,0.452898,-0.015916,0.821030,0.039802,0.123290,-0.206685,0.503168,0.080075,-0.350247,0.246847,-0.005847
1.585027,0.217935,1.593546,0.469190,0.315399,1.294937,-0.326369,0.367096,1.275323,0.873966,0.456434,-0.015961,0.935013,0.035952,0.118762,-0.092132,0.495986,0.087004,-0.346062,0.250648,-0.005617
1.635997,0.218778,1.595113,0.518600,0.314895,1.300322,-0.277282,0.367017,1.276617,0.875752,0.458250,-0.015833,1.049749,0.032947,0.113015,0.019109,0.484957,0.088874,-0.344182,0.252004,-0.005168
1.685959,0.219187,1.597978,0.568348,0.314534,1.307056,-0.229772,0.367103,1.281061,0.875516,0.460283,-0.015295,1.163175,0.033895,0.106953,0.128083,0.473817,0.087314,-0.344191,0.253222,-0.004535
1.735801,0.219903,1.601610,0.618439,0.314327,1.314380,-0.182129,0.367985,1.287735,0.873770,0.463014,-0.014615,1.273191,0.040975,0.098260,0.233725,0.464972,0.083505,-0.346024,0.255674,-0.003958
1.785059,0.220733,1.605506,0.668154,0.314405,1.321695,-0.134317,0.369091,1.295480,0.870649,0.465999,-0.014429,1.382060,0.052901,0.086954,0.331608,0.459585,0.075965,-0.348836,0.258280,-0.003021
1.832314,0.221279,1.609148,0.716026,0.314771,1.328255,-0.087757,0.369587,1.303328,0.866395,0.468835,-0.011844,1.488227,0.064785,0.079179,0.415517,0.458790,0.062567,-0.350534,0.259510,0.000595
1.876084,0.221296,1.612136,0.760772,0.315097,1.333256,-0.044002,0.369168,1.310131,0.862684,0.471260,-0.002905,1.577863,0.074783,0.074091,0.480526,0.464355,0.045362,-0.349723,0.259139,0.008484
1.916740,0.220170,1.614325,0.803102,0.314492,1.336201,-0.002638,0.367869,1.314552,0.865688,0.474204,0.012625,1.642862,0.085564,0.065130,0.524242,0.476216,0.028204,-0.345493,0.257706,0.018849
1.957600,0.218957,1.615597,0.846397,0.313920,1.336879,0.039703,0.367291,1.315682,0.886776,0.482319,0.038534,1.690394,0.100940,0.052362,0.546972,0.490705,0.014197,-0.332071,0.256919,0.031843
1.998885,0.217742,1.615668,0.890659,0.313382,1.335074,0.083177,0.367165,1.313837,0.933598,0.495995,0.077518,1.721978,0.120204,0.036781,0.550078,0.499441,0.006678,-0.301229,0.255408,0.049806
2.040726,0.216864,1.614365,0.935886,0.312877,1.330604,0.127809,0.366815,1.310556,1.004349,0.510489,0.114341,1.736992,0.137631,0.021095,0.543232,0.500516,0.005213,-0.245601,0.251231,0.068042
2.083025,0.216691,1.611854,0.982080,0.312406,1.323734,0.173536,0.365796,1.307258,1.086199,0.522325,0.133568,1.740146,0.145991,0.012853,0.537213,0.499692,0.005044,-0.166065,0.244185,0.077259
2.125866,0.217397,1.608481,1.029240,0.311968,1.315427,0.220192,0.364241,1.304154,1.170431,0.531733,0.141538,1.737833,0.146129,0.011838,0.534494,0.499984,0.003910,-0.067685,0.236207,0.074358
2.170049,0.219014,1.604558,1.077366,0.311564,1.307024,0.267483,0.362524,1.300645,1.258111,0.539104,0.147766,1.735523,0.145053,0.011157,0.533057,0.500178,0.002851,0.045317,0.230025,0.064724
2.216524,0.221432,1.600343,1.125833,0.311331,1.299676,0.315253,0.360634,1.296347,1.351118,0.544225,0.151617,1.735474,0.145351,0.009557,0.532849,0.500030,0.002380,0.168425,0.226691,0.057294
2.266335,0.223705,1.596217,1.174268,0.311177,1.293992,0.364795,0.357815,1.291593,1.450581,0.546499,0.152111,1.737828,0.144836,0.008900,0.535361,0.499371,0.002106,0.297356,0.224368,0.057681
2.319225,0.224788,1.592777,1.222673,0.311119,1.290150,0.417092,0.353777,1.287117,1.556960,0.545467,0.150614,1.742637,0.142607,0.008409,0.540611,0.497222,0.001836,0.426107,0.221233,0.065965
2.373343,0.224999,1.590594,1.271209,0.311196,1.288494,0.470848,0.349587,1.283428,1.667912,0.542267,0.147990,1.748923,0.139571,0.007568,0.546857,0.493842,0.001750,0.548035,0.218207,0.078121
2.426817,0.226584,1.590002,1.320038,0.311378,1.289649,0.523452,0.347533,1.280836,1.780473,0.539303,0.144073,1.754326,0.137591,0.007251,0.551779,0.491390,0.001861,0.662273,0.218630,0.087729
2.478946,0.231301,1.591089,1.369184,0.311557,1.293698,0.573221,0.348806,1.280029,1.893827,0.537302,0.138464,1.756993,0.138327,0.007364,0.554146,0.491469,0.001979,0.772673,0.224184,0.090973
2.530136,0.238118,1.593663,1.418488,0.311469,1.299887,0.620667,0.351725,1.281939,2.005990,0.533662,0.132102,1.757359,0.140773,0.007478,0.554527,0.493585,0.002370,0.881914,0.231693,0.089061
2.581229,0.245044,1.597257,1.467844,0.310981,1.307254,0.667913,0.354012,1.286820,2.112764,0.523981,0.122755,1.756425,0.142414,0.007966,0.553568,0.495674,0.003161,0.990368,0.236903,0.085085
2.632257,0.251466,1.601282,1.517017,0.310092,1.315034,0.716132,0.355168,1.293899,2.216240,0.507670,0.105073,1.754044,0.142574,0.008683,0.550955,0.496407,0.003616,1.095512,0.239220,0.080156
2.681814,0.257450,1.605181,1.565060,0.308510,1.322550,0.763938,0.355598,1.301936,2.320774,0.490134,0.083875,1.750330,0.141820,0.009677,0.547686,0.497599,0.004620,1.190941,0.239456,0.071589
2.728400,0.263354,1.608514,1.611011,0.306441,1.329020,0.809322,0.356129,1.309630,2.415364,0.475356,0.068747,1.746942,0.140807,0.013180,0.547282,0.501058,0.009365,1.270045,0.237351,0.056888
2.773220,0.270541,1.611030,1.656298,0.305381,1.333699,0.853296,0.358272,1.315652,2.487245,0.462885,0.056291,1.748567,0.141247,0.020548,0.553352,0.505696,0.017016,1.330398,0.232310,0.037440
2.816411,0.278828,1.612618,1.700922,0.305329,1.336164,0.896177,0.361367,1.318850,2.540384,0.450889,0.040074,1.759805,0.141225,0.032536,0.565205,0.510794,0.024985,1.369159,0.223808,0.017184
2.858254,0.287748,1.613070,1.744883,0.306286,1.336240,0.938605,0.364542,1.318759,2.580514,0.439270,0.021599,1.787960,0.135856,0.053020,0.587136,0.519163,0.038530,1.386448,0.217457,0.002605
2.898879,0.296647,1.612109,1.788180,0.308252,1.333724,0.981045,0.367466,1.316032,2.602680,0.429975,0.003822,1.838021,0.124640,0.079694,0.628644,0.529703,0.058241,1.386861,0.219063,-0.002411
2.940084,0.304497,1.609699,1.832711,0.310496,1.328534,1.025347,0.369861,1.312093,2.608458,0.426577,-0.008445,1.906861,0.111955,0.101871,0.695964,0.537756,0.071097,1.380029,0.224943,-0.002531
2.983578,0.309910,1.606142,1.880270,0.311441,1.321159,1.072747,0.371001,1.308051,2.607034,0.428288,-0.011759,1.986633,0.098226,0.116539,0.787631,0.541799,0.070844,1.375452,0.228237,-0.003231
3.027856,0.313821,1.601869,1.928922,0.311712,1.312694,1.120548,0.372123,1.304099,2.603994,0.431273,-0.011544,2.071406,0.083538,0.127796,0.896389,0.543294,0.063654,1.373986,0.229177,-0.004466
3.073266,0.316773,1.597257,1.977573,0.311743,1.304408,1.167579,0.373561,1.299841,2.602626,0.432778,-0.013072,2.160863,0.069492,0.135807,1.016260,0.540169,0.055708,1.373534,0.229902,-0.005060
3.121786,0.319045,1.592643,2.026103,0.311514,1.297280,1.215191,0.375071,1.294770,2.604090,0.433468,-0.014620,2.256332,0.056667,0.139483,1.143570,0.531217,0.051358,1.374503,0.231251,-0.005366
3.174535,0.322148,1.588445,2.074494,0.311236,1.291930,1.265542,0.377704,1.288833,2.608827,0.435410,-0.015181,2.358828,0.045886,0.139762,1.275573,0.520293,0.053667,1.378824,0.233454,-0.005690
3.230313,0.327309,1.585179,2.122863,0.310976,1.288951,1.319129,0.382365,1.282901,2.615920,0.439966,-0.016045,2.467480,0.038711,0.137832,1.407261,0.511866,0.062597,1.386034,0.237466,-0.005754
3.286482,0.332885,1.583338,2.171543,0.310492,1.288900,1.373923,0.387147,1.278250,2.622897,0.445677,-0.016721,2.579653,0.034145,0.134329,1.533367,0.504761,0.073935,1.392950,0.243017,-0.005683
3.340753,0.336392,1.583262,2.220596,0.309937,1.291779,1.426926,0.389242,1.275764,2.627663,0.449640,-0.016640,2.692892,0.030275,0.129195,1.652675,0.494671,0.081777,1.397322,0.247185,-0.005658
3.392469,0.337888,1.584981,2.269883,0.309537,1.296910,1.476660,0.388475,1.275995,2.629398,0.451631,-0.016412,2.805838,0.027965,0.122645,1.766744,0.481243,0.084055,1.399113,0.248866,-0.005325
3.442530,0.339201,1.588158,2.319480,0.309207,1.303366,1.523931,0.386998,1.279260,2.628537,0.453481,-0.015962,2.916636,0.030096,0.115215,1.877297,0.467499,0.082378,1.398562,0.250267,-0.004613
3.492003,0.341237,1.592273,2.369343,0.308967,1.310414,1.570399,0.386536,1.285160,2.626033,0.456148,-0.015252,3.022996,0.039286,0.104347,1.984328,0.455641,0.078281,1.395999,0.252611,-0.004142
3.541035,0.343293,1.596806,2.418848,0.308926,1.317542,1.617092,0.386861,1.292421,2.622384,0.459410,-0.015045,3.127308,0.054794,0.088664,2.084377,0.446706,0.071263,1.392504,0.255032,-0.003622
3.588576,0.344356,1.601239,2.466731,0.309064,1.324133,1.663470,0.386713,1.299619,2.617576,0.462468,-0.013052,3.232157,0.070591,0.075998,2.171087,0.441495,0.059532,1.389938,0.256653,-0.000092
3.632889,0.344271,1.605145,2.511643,0.309236,1.329401,1.707519,0.385512,1.305650,2.613015,0.464810,-0.004910,3.327001,0.082328,0.070077,2.238325,0.442552,0.043149,1.390187,0.256894,0.008273
3.674089,0.342964,1.608297,2.554231,0.308737,1.332712,1.748937,0.383148,1.309497,2.615309,0.467379,0.010698,3.399282,0.092779,0.063032,2.283827,0.452016,0.025473,1.394741,0.255477,0.018915
3.715454,0.341364,1.610488,2.597875,0.308257,1.333700,1.791106,0.380965,1.310471,2.636822,0.474145,0.037414,3.451897,0.106912,0.052063,2.307975,0.465103,0.012126,1.408709,0.254072,0.031647
3.757235,0.339147,1.611426,2.642574,0.307796,1.332080,1.834613,0.379018,1.308952,2.685830,0.485349,0.076903,3.487975,0.123001,0.038750,2.311101,0.471807,0.006428,1.440665,0.251286,0.049755
3.799537,0.336082,1.610932,2.688329,0.307354,1.327694,1.879751,0.376873,1.306209,2.759783,0.496913,0.113504,3.507889,0.135538,0.023727,2.304174,0.471538,0.005161,1.498972,0.244605,0.068966
3.842102,0.332376,1.609119,2.735140,0.306932,1.320842,1.926320,0.374221,1.303261,2.844396,0.506316,0.132220,3.514715,0.140684,0.013552,2.299281,0.470043,0.003992,1.582374,0.234333,0.078320
3.884749,0.328493,1.606403,2.783006,0.306529,1.312426,1.973772,0.371218,1.300351,2.930551,0.513956,0.139426,3.513363,0.139964,0.011525,2.297317,0.469417,0.002808,1.685184,0.223088,0.073699
3.927723,0.324874,1.603233,2.831427,0.306150,1.303741,2.021151,0.368050,1.297257,3.019239,0.519590,0.143889,3.509924,0.138234,0.011506,2.295453,0.468861,0.002282,1.802135,0.213632,0.061887
3.972532,0.321881,1.599786,2.879937,0.305929,1.296088,2.068586,0.364573,1.293573,3.112708,0.522895,0.145313,3.509074,0.137717,0.010039,2.294787,0.467807,0.001920,1.928570,0.207184,0.053132
4.020908,0.319391,1.596226,2.928334,0.305810,1.290208,2.117688,0.360263,1.289213,3.212332,0.524467,0.144270,3.511185,0.136976,0.008772,2.296885,0.466278,0.001505,2.060337,0.202484,0.053339
4.072892,0.316951,1.593169,2.976742,0.305730,1.286208,2.169642,0.354939,1.284751,3.318492,0.524851,0.142741,3.516017,0.134958,0.007889,2.301856,0.464260,0.001289,2.190727,0.197924,0.062072
4.126458,0.314540,1.591410,3.025367,0.305800,1.284423,2.223122,0.349481,1.280946,3.428960,0.524411,0.140592,3.522507,0.132045,0.007033,2.307924,0.461528,0.001356,2.313216,0.193844,0.074274
4.179499,0.313003,1.591334,3.074349,0.306067,1.285658,2.275486,0.345610,1.278435,3.541879,0.524052,0.136325,3.527907,0.129504,0.006957,2.312612,0.458811,0.001358,2.428554,0.192331,0.083535
4.231330,0.313022,1.592876,3.123637,0.306303,1.290124,2.325372,0.344175,1.277944,3.656825,0.524013,0.129417,3.530672,0.128527,0.007331,2.314979,0.457313,0.001343,2.541126,0.194456,0.086543
4.282488,0.314182,1.595762,3.173101,0.306205,1.296971,2.373498,0.344194,1.280101,3.770639,0.521912,0.121948,3.531458,0.128499,0.007432,2.315639,0.457227,0.001821,2.652850,0.198536,0.084624
